"locmaria grand champ",Locmaria-Grand-Champ,56390,732
"locmaria plouzane",Locmaria-Plouzané,29280,4254
locmariaquer,Locmariaquer,56740,1366
locmelar,Locmélar,29400,469
locmine,Locminé,56500,3429
locmiquelic,Locmiquélic,56570,3949
"locoal mendon",Locoal-Mendon,56550,2178
locon,Locon,62400,2234
loconville,Loconville,60240,258
locqueltas,Locqueltas,56390,1214
locquenole,Locquénolé,29670,716
locquignol,Locquignol,59530,340
locquirec,Locquirec,29241,1310
locronan,Locronan,29180,799
loctudy,Loctudy,29750,3661
locunole,Locunolé,29310,869
loddes,Loddes,03130,191
lodes,Lodes,31800,255
lodeve,Lodève,34700,6905
lods,Lods,25930,271
loeuilley,Lœuilley,70100,103
loeuilly,Lœuilly,80160,807
loffre,Loffre,59182,726
"loge fougereuse",Loge-Fougereuse,85120,370
logelheim,Logelheim,68280,585
lognes,Lognes,77185,14212
"logny bogny",Logny-Bogny,08150,143
"logny les aubenton",Logny-lès-Aubenton,02500,73
"logonna daoulas",Logonna-Daoulas,29460,1582
"logrian florian",Logrian-Florian,30610,226
logron,Logron,28200,502
"loguivy plougras",Loguivy-Plougras,22780,1001
loheac,Lohéac,35550,603
"lohitzun oyhercq",Lohitzun-Oyhercq,64120,217
lohr,Lohr,67290,522
lohuec,Lohuec,22160,261
"loigne sur mayenne",Loigné-sur-Mayenne,53200,704
"loigny la bataille",Loigny-la-Bataille,28140,174
loire,Loiré,49440,754
"loire les marais",Loire-les-Marais,17870,326
"loire sur nie",Loiré-sur-Nie,17470,290
"loire sur rhone",Loire-sur-Rhône,69700,2127
loiron,Loiron,53320,1270
loisail,Loisail,61400,144
"loisey culey",Loisey-Culey,55000,461
loisia,Loisia,39320,157
loisieux,Loisieux,73170,131
loisin,Loisin,74140,1140
loison,Loison,55230,80
"loison sous lens",Loison-sous-Lens,62218,5572
"loison sur crequoise",Loison-sur-Créquoise,62990,236
loisy,Loisy,71290,530
"loisy en brie",Loisy-en-Brie,51130,189
"loisy sur marne",Loisy-sur-Marne,51300,893
loivre,Loivre,51220,1094
loix,Loix,17111,621
lolif,Lolif,50530,523
lolme,Lolme,24540,111
lombard,Lombard,39230,129
lombers,Lombers,81120,860
lombez,Lombez,32220,1403
lombia,Lombia,64160,163
lombres,Lombrès,65150,88
lombreuil,Lombreuil,45700,240
lombron,Lombron,72450,1827
lommerange,Lommerange,57650,313
lommoye,Lommoye,78270,525
lomne,Lomné,65130,44
lomont,Lomont,70200,380
"lomont sur crete",Lomont-sur-Crête,25110,156
lompnas,Lompnas,01680,147
lompnieu,Lompnieu,01260,103
lompret,Lompret,59840,2357
loncon,Lonçon,64410,101
londigny,Londigny,16700,219
londinieres,Londinières,76660,1160
long,Long,80510,629
longages,Longages,31410,1900
longaulnay,Longaulnay,35190,341
longavesnes,Longavesnes,80240,105
longchamp,Longchamp,88000,336
"longchamp sous chatenois",Longchamp-sous-Châtenois,88170,89
"longchamp sur aujon",Longchamp-sur-Aujon,10310,450
longchamps,Longchamps,27150,466
"longchamps sur aire",Longchamps-sur-Aire,55260,137
longchaumois,Longchaumois,39400,1092
longcochon,Longcochon,39250,51
"longeau percey",Longeau-Percey,52250,679
longeault,Longeault,21110,682
longeaux,Longeaux,55500,213
longechaux,Longechaux,25690,53
longechenal,Longechenal,38690,428
"longecourt en plaine",Longecourt-en-Plaine,21110,1191
"longecourt les culetre",Longecourt-lès-Culêtre,21230,54
longemaison,Longemaison,25690,121
longepierre,Longepierre,71270,167
longes,Longes,69420,763
longessaigne,Longessaigne,69770,508
longevelle,Longevelle,70110,104
"longevelle les russey",Longevelle-lès-Russey,25380,46
"longevelle sur doubs",Longevelle-sur-Doubs,25260,604
longeves,Longèves,85200,909
longeville,Longeville,25330,134
"longeville en barrois",Longeville-en-Barrois,55000,1264
"longeville les metz",Longeville-lès-Metz,57050,4017
"longeville les saint avold",Longeville-lès-Saint-Avold,57740,3750
"longeville sur la laines",Longeville-sur-la-Laines,52220,418
"longeville sur mer",Longeville-sur-Mer,85560,1965
"longeville sur mogne",Longeville-sur-Mogne,10320,94
"longevilles mont d or",Longevilles-Mont-d'Or,25370,369
longfosse,Longfossé,62240,1228
longjumeau,Longjumeau,91160,19978
longlaville,Longlaville,54810,2377
longmesnil,Longmesnil,76440,38
longnes,Longnes,78980,1359
"longny au perche",Longny-au-Perche,61290,1590
longperrier,Longperrier,77230,2068
longpont,Longpont,02600,294
"longpont sur orge",Longpont-sur-Orge,91310,5843
"longpre le sec",Longpré-le-Sec,10140,80
"longpre les corps saints",Longpré-les-Corps-Saints,80510,1562
longraye,Longraye,14250,206
longre,Longré,16240,219
longroy,Longroy,76260,613
longsols,Longsols,10240,131
"longue jumelles",Longué-Jumelles,49160,6944
longueau,Longueau,80330,5210
longuefuye,Longuefuye,53200,274
longueil,Longueil,76860,513
"longueil annel",Longueil-Annel,60150,2346
"longueil sainte marie",Longueil-Sainte-Marie,60126,1440
longuenesse,Longuenesse,62219,12539
longuenoe,Longuenoë,61320,110
longuerue,Longuerue,76750,280
"longues sur mer",Longues-sur-Mer,14400,584
longuesse,Longuesse,95450,511
longueval,Longueval,80360,248
"longueval barbonval",Longueval-Barbonval,02160,406
longueville,Longueville,77650,1693
"longueville sur aube",Longueville-sur-Aube,10170,135
"longueville sur scie",Longueville-sur-Scie,76590,938
longuevillette,Longuevillette,80600,60
longuyon,Longuyon,54260,5866
longvic,Longvic,21600,9015
longvillers,Longvillers,14310,324
longvilliers,Longvilliers,78730,443
longwe,Longwé,08400,82
longwy,Longwy,54400,14515
"longwy sur le doubs",Longwy-sur-le-Doubs,39120,495
"lonlay l abbaye",Lonlay-l'Abbaye,61700,1152
"lonlay le tesson",Lonlay-le-Tesson,61600,227
lonnes,Lonnes,16230,168
lonny,Lonny,08150,412
lonrai,Lonrai,61250,818
lons,Lons,64140,11153
"lons le saunier",Lons-le-Saunier,39570,18476
lonzac,Lonzac,17520,249
looberghe,Looberghe,59630,1176
"loon plage",Loon-Plage,59279,6506
loos,Loos,59120,20862
"loos en gohelle",Loos-en-Gohelle,62750,6982
looze,Looze,89300,425
loperec,Lopérec,29590,714
loperhet,Loperhet,29470,3465
lopigna,Lopigna,20139,112
loqueffret,Loqueffret,29530,435
lor,Lor,02190,122
loray,Loray,25390,404
lorcieres,Lorcières,15320,222
lorcy,Lorcy,45490,483
lordat,Lordat,09250,43
lore,Loré,61330,159
lorentzen,Lorentzen,67430,265
"loreto di casinca",Loreto-di-Casinca,20215,230
"loreto di tallano",Loreto-di-Tallano,20165,35
lorette,Lorette,42420,4861
loreux,Loreux,41200,255
lorey,Lorey,54290,72
lorges,Lorges,41370,289
lorgies,Lorgies,62840,1177
lorgues,Lorgues,83510,7311
lorient,Lorient,56100,59224
loriges,Loriges,03500,326
lorignac,Lorignac,17240,441
lorigne,Lorigné,79190,298
"loriol du comtat",Loriol-du-Comtat,84870,1870
"loriol sur drome",Loriol-sur-Drôme,26270,5690
lorlanges,Lorlanges,43360,242
lorleau,Lorleau,27480,137
lormaison,Lormaison,60110,1368
lormaye,Lormaye,28210,576
lormes,Lormes,58140,1398
lormont,Lormont,33310,21340
lornay,Lornay,74150,348
loromontzey,Loromontzey,54290,72
"lorp sentaraille",Lorp-Sentaraille,09190,1143
lorquin,Lorquin,57790,1286
"lorrez le bocage preaux",Lorrez-le-Bocage-Préaux,77710,1268
lorris,Lorris,45260,2674
"lorry les metz",Lorry-lès-Metz,57050,1426
"lorry mardigny",Lorry-Mardigny,57420,489
lortet,Lortet,65250,204
"los masos",Masos,66500,562
"loscouet sur meu",Loscouët-sur-Meu,22230,601
losne,Losne,21170,1342
losse,Losse,40240,308
lostanges,Lostanges,19500,134
lostroff,Lostroff,57670,82
lothey,Lothey,29190,440
lottinghen,Lottinghen,62240,464
louailles,Louailles,72300,484
"louan villegruis fontaine",Louan-Villegruis-Fontaine,77560,418
louannec,Louannec,22700,2383
louans,Louans,37320,543
louargat,Louargat,22540,2131
louatre,Louâtre,02600,215
loubajac,Loubajac,65100,378
loubaresse,Loubaresse,15390,434
loubaut,Loubaut,09350,21
loubedat,Loubédat,32110,129
loubejac,Loubejac,24550,234
loubens,Loubens,33190,310
"loubens lauragais",Loubens-Lauragais,31460,323
loubers,Loubers,81170,75
loubersan,Loubersan,32300,168
"loubes bernac",Loubès-Bernac,47120,310
loubeyrat,Loubeyrat,63410,862
loubieng,Loubieng,64300,448
loubieres,Loubières,09000,201
loubigne,Loubigné,79110,167
loubille,Loubillé,79110,356
loubressac,Loubressac,46130,431
louce,Loucé,61150,85
loucelles,Loucelles,14250,138
louchats,Louchats,33125,540
louches,Louches,62610,733
"louchy montfand",Louchy-Montfand,03500,424
loucrup,Loucrup,65200,202
loudeac,Loudéac,22600,9389
loudenvielle,Loudenvielle,65510,261
loudervielle,Loudervielle,65510,42
loudes,Loudes,43320,804
loudet,Loudet,31580,218
loudrefing,Loudrefing,57670,306
loudun,Loudun,86200,7707
loue,Loué,72540,2045
louer,Louer,40380,179
louerre,Louerre,49700,372
louesme,Louesme,21520,110
louestault,Louestault,37370,290
loueuse,Loueuse,60380,135
louey,Louey,65290,910
"louge sur maire",Lougé-sur-Maire,61150,331
lougratte,Lougratte,47290,393
lougres,Lougres,25260,680
louhans,Louhans,71500,6237
louhossoa,Louhossoa,64250,581
louignac,Louignac,19310,186
louin,Louin,79600,751
louisfert,Louisfert,44110,796
louit,Louit,65350,129
"loulans verchamp",Loulans-Verchamp,70230,376
loulay,Loulay,17330,759
loulle,Loulle,39300,176
loupeigne,Loupeigne,02130,77
loupershouse,Loupershouse,57510,892
loupes,Loupes,33370,442
loupfougeres,Loupfougères,53700,368
loupia,Loupia,11300,180
loupiac,Loupiac,81800,271
"loupiac de la reole",Loupiac-de-la-Réole,33190,335
loupian,Loupian,34140,1486
louplande,Louplande,72210,1193
loupmont,Loupmont,55300,88
"louppy le chateau",Louppy-le-Château,55800,171
"louppy sur loison",Louppy-sur-Loison,55600,122
lourches,Lourches,59156,3781
lourde,Lourde,31510,88
lourdes,Lourdes,65100,15242
"lourdios ichere",Lourdios-Ichère,64570,150
"lourdoueix saint michel",Lourdoueix-Saint-Michel,36140,426
"lourdoueix saint pierre",Lourdoueix-Saint-Pierre,23360,923
lourenties,Lourenties,64420,276
"loures barousse",Loures-Barousse,65370,740
"louresse rochemenier",Louresse-Rochemenier,49700,615
lourmais,Lourmais,35270,251
lourmarin,Lourmarin,84160,1116
lournand,Lournand,71250,321
"lourouer saint laurent",Lourouer-Saint-Laurent,36400,224
"louroux bourbonnais",Louroux-Bourbonnais,03350,245
"louroux de beaune",Louroux-de-Beaune,03600,186
"louroux de bouble",Louroux-de-Bouble,03330,285
"louroux hodement",Louroux-Hodement,03190,291
lourquen,Lourquen,40250,188
"lourties monbrun",Lourties-Monbrun,32140,108
loury,Loury,45470,1990
louslitges,Louslitges,32230,83
"loussous debat",Loussous-Débat,32290,56
loutehel,Loutehel,35330,191
loutzviller,Loutzviller,57720,144
louvagny,Louvagny,14170,64
louvaines,Louvaines,49500,442
louvatange,Louvatange,39350,71
louveciennes,Louveciennes,78430,7110
louvemont,Louvemont,52130,742
"louvemont cote du poivre",Louvemont-Côte-du-Poivre,55100,0
louvencourt,Louvencourt,80560,263
louvenne,Louvenne,39320,113
louvergny,Louvergny,08390,75
louverne,Louverné,53950,2911
louversey,Louversey,27190,492
louvetot,Louvetot,76490,574
"louvie juzon",Louvie-Juzon,64260,981
"louvie soubiron",Louvie-Soubiron,64440,122
louvieres,Louvières,52800,125
"louvieres en auge",Louvières-en-Auge,61160,95
louviers,Louviers,27400,18328
louvigne,Louvigné,53210,667
"louvigne de bais",Louvigné-de-Bais,35680,1411
"louvigne du desert",Louvigné-du-Désert,35420,4025
"louvignies quesnoy",Louvignies-Quesnoy,59530,901
louvigny,Louvigny,72600,175
louvil,Louvil,59830,835
"louville la chenard",Louville-la-Chenard,28150,239
"louvilliers en drouais",Louvilliers-en-Drouais,28500,172
"louvilliers les perche",Louvilliers-lès-Perche,28250,137
louvois,Louvois,51150,360
louvrechy,Louvrechy,80250,162
louvres,Louvres,95380,8792
louvroil,Louvroil,59720,7251
louye,Louye,27650,176
"louzac saint andre",Louzac-Saint-André,16100,992
louze,Louze,52220,308
louzes,Louzes,72670,118
louzignac,Louzignac,17160,149
louzouer,Louzouer,45210,277
louzy,Louzy,79100,1119
lovagny,Lovagny,74330,720
loyat,Loyat,56800,1442
"loye sur arnon",Loye-sur-Arnon,18170,308
loyettes,Loyettes,01360,2331
lozanne,Lozanne,69380,2161
lozay,Lozay,17330,184
loze,Loze,82160,115
lozinghem,Lozinghem,62540,1031
lozon,Lozon,50570,308
lozzi,Lozzi,20224,132
luant,Luant,36350,1279
lubbon,Lubbon,40240,95
lubecourt,Lubécourt,57170,57
lubersac,Lubersac,19210,2169
lubey,Lubey,54150,152
lubilhac,Lubilhac,43100,133
lubine,Lubine,88490,214
luble,Lublé,37330,125
"lubret saint luc",Lubret-Saint-Luc,65220,91
"luby betmont",Luby-Betmont,65220,121
luc,Luc,65190,180
"luc armau",Luc-Armau,64350,104
"luc en diois",Luc-en-Diois,26310,497
"luc la primaube",Luc-la-Primaube,12450,4719
"luc sur aude",Luc-sur-Aude,11190,173
"luc sur mer",Luc-sur-Mer,14530,3040
"luc sur orbieu",Luc-sur-Orbieu,11200,786
lucarre,Lucarré,64350,51
"lucay le libre",Luçay-le-Libre,36150,102
"lucay le male",Luçay-le-Mâle,36360,1707
"lucbardez et bargues",Lucbardez-et-Bargues,40090,329
lucciana,Lucciana,20290,3793
luce,Lucé,61330,103
"luce sous ballon",Lucé-sous-Ballon,72290,85
luceau,Luceau,72500,1043
lucelle,Lucelle,68480,47
lucenay,Lucenay,69480,1390
"lucenay l eveque",Lucenay-l'Évêque,71540,385
"lucenay le duc",Lucenay-le-Duc,21150,206
"lucenay les aix",Lucenay-lès-Aix,58380,1048
luceram,Lucéram,06440,1036
lucey,Lucey,73170,239
lucgarier,Lucgarier,64420,288
luchapt,Luchapt,86430,288
luchat,Luchat,17600,236
"luche pringe",Luché-Pringé,72800,1529
"luche sur brioux",Luché-sur-Brioux,79170,139
"luche thouarsais",Luché-Thouarsais,79330,327
lucheux,Lucheux,80600,569
luchy,Luchy,60360,487
lucinges,Lucinges,74380,1212
lucmau,Lucmau,33840,209
lucon,Luçon,85400,9306
"lucq de bearn",Lucq-de-Béarn,64360,968
lucquy,Lucquy,08300,488
lucy,Lucy,76270,144
"lucy le bocage",Lucy-le-Bocage,02400,166
"lucy le bois",Lucy-le-Bois,89200,363
"lucy sur cure",Lucy-sur-Cure,89270,171
"lucy sur yonne",Lucy-sur-Yonne,89480,135
ludes,Ludes,51500,656
ludesse,Ludesse,63320,352
ludies,Ludiès,09100,48
"ludon medoc",Ludon-Médoc,33290,3326
ludres,Ludres,54710,6821
lue,Lüe,40210,464
"lue en baugeois",Lué-en-Baugeois,49140,288
luemschwiller,Luemschwiller,68720,682
lugagnac,Lugagnac,46260,104
lugagnan,Lugagnan,65100,168
lugaignac,Lugaignac,33420,300
lugan,Lugan,81500,263
lugarde,Lugarde,15190,165
lugasson,Lugasson,33760,237
luglon,Luglon,40630,307
lugny,Lugny,71260,798
"lugny bourbonnais",Lugny-Bourbonnais,18350,27
"lugny champagne",Lugny-Champagne,18140,166
"lugny les charolles",Lugny-lès-Charolles,71120,277
"lugo di nazza",Lugo-di-Nazza,20240,103
"lugon et l ile du carnay",Lugon-et-l'Île-du-Carnay,33240,999
lugos,Lugos,33830,559
lugrin,Lugrin,74500,2002
lugy,Lugy,62310,110
luigne,Luigné,49320,184
luigny,Luigny,28420,376
luisant,Luisant,28600,6590
luisetaines,Luisetaines,77520,207
luitre,Luitré,35133,1200
lullin,Lullin,74470,602
lully,Lully,74890,512
lumbin,Lumbin,38660,1459
lumbres,Lumbres,62380,3870
lumeau,Lumeau,28140,177
lumes,Lumes,08440,1224
"lumigny nesles ormeaux",Lumigny-Nesles-Ormeaux,77540,1312
lumio,Lumio,20260,1041
lunac,Lunac,12270,462
lunan,Lunan,46100,363
lunas,Lunas,34650,639
lunax,Lunax,31350,56
lunay,Lunay,41360,1290
luneau,Luneau,03130,291
lunegarde,Lunegarde,46240,73
lunel,Lunel,34400,22346
"lunel viel",Lunel-Viel,34400,3176
luneray,Luneray,76810,2166
lunery,Lunery,18400,1536
luneville,Lunéville,54300,20188
lupcourt,Lupcourt,54210,278
lupe,Lupé,42520,251
lupersat,Lupersat,23190,354
lupiac,Lupiac,32290,312
luplante,Luplanté,28360,318
"luppe violles",Luppé-Violles,32110,126
luppy,Luppy,57580,483
lupsault,Lupsault,16140,132
lupstein,Lupstein,67490,754
luquet,Luquet,65320,304
lurais,Lurais,36220,237
luray,Luray,28500,1309
"lurbe saint christau",Lurbe-Saint-Christau,64660,234
lurcy,Lurcy,01090,256
"lurcy le bourg",Lurcy-le-Bourg,58700,324
"lurcy levis",Lurcy-Lévis,03320,2093
lure,Luré,70200,8729
lureuil,Lureuil,36220,287
luri,Luri,20228,749
luriecq,Luriecq,42380,767
lurs,Lurs,04700,346
"lury sur arnon",Lury-sur-Arnon,18120,670
"lus la croix haute",Lus-la-Croix-Haute,26620,439
lusanger,Lusanger,44590,947
luscan,Luscan,31510,54
lusignac,Lusignac,24320,185
lusignan,Lusignan,86600,2676
"lusignan petit",Lusignan-Petit,47360,273
lusigny,Lusigny,03230,1428
"lusigny sur barse",Lusigny-sur-Barse,10270,1450
"lusigny sur ouche",Lusigny-sur-Ouche,21360,74
lussac,Lussac,33570,1332
"lussac les chateaux",Lussac-les-Châteaux,86320,2529
"lussac les eglises",Lussac-les-Églises,87360,588
lussagnet,Lussagnet,40270,82
"lussagnet lusson",Lussagnet-Lusson,64160,147
lussan,Lussan,32270,192
"lussan adeilhac",Lussan-Adeilhac,31430,191
lussant,Lussant,17430,830
lussas,Lussas,07170,777
"lussas et nontronneau",Lussas-et-Nontronneau,24300,371
lussat,Lussat,63360,713
"lussault sur loire",Lussault-sur-Loire,37400,692
lusse,Lusse,88490,446
lusseray,Lusseray,79170,165
lustar,Lustar,65220,109
"luthenay uxeloup",Luthenay-Uxeloup,58240,568
lutilhous,Lutilhous,65300,182
luttange,Luttange,57144,753
"luttenbach pres munster",Luttenbach-près-Munster,68140,820
lutter,Lutter,68480,297
lutterbach,Lutterbach,68460,5559
"lutz en dunois",Lutz-en-Dunois,28200,392
lutzelbourg,Lutzelbourg,57820,695
lutzelhouse,Lutzelhouse,67130,1543
luvigny,Luvigny,88110,94
lux,Lux,71100,1619
luxe,Luxé,16230,755
"luxe sumberraute",Luxe-Sumberraute,64120,255
"luxemont et villotte",Luxémont-et-Villotte,51300,437
"luxeuil les bains",Luxeuil-les-Bains,70300,8433
luxey,Luxey,40430,659
luxiol,Luxiol,25110,158
luyeres,Luyères,10150,383
luynes,Luynes,37230,4502
"luz saint sauveur",Luz-Saint-Sauveur,65120,1107
luzancy,Luzancy,77138,814
luzarches,Luzarches,95270,3906
luzay,Luzay,79100,516
luze,Luzé,70400,691
luzech,Luzech,46140,1640
luzenac,Luzenac,09250,630
luzeret,Luzeret,36800,160
luzillat,Luzillat,63350,776
luzille,Luzillé,37150,778
luzinay,Luzinay,38200,1973
luzoir,Luzoir,02500,280
luzy,Luzy,58170,2231
"luzy saint martin",Luzy-Saint-Martin,55700,109
"luzy sur marne",Luzy-sur-Marne,52000,320
"ly fontaine",Ly-Fontaine,02440,86
lyas,Lyas,07000,516
lyaud,Lyaud,74200,1042
lye,Lye,36600,803
lynde,Lynde,59173,592
lyoffans,Lyoffans,70200,331
lyon,Lyon,69001-69002-69003-69004-69005-69006-69007-69008-69009,445274
"lyons la foret",Lyons-la-Forêt,27480,802
lys,Lys,64260,348
"lys lez lannoy",Lys-lez-Lannoy,59390,13014
"lys saint georges",Lys-Saint-Georges,36230,213
"m tsangamouji",M'Tsangamouji,97650,6314
"maast et violaine",Maast-et-Violaine,02220,155
maatz,Maâtz,52500,94
mably,Mably,42300,7636
macau,Macau,33460,2884
macaye,Macaye,64240,528
mace,Macé,61500,480
macey,Macey,50170,98
machault,Machault,77133,634
mache,Maché,85190,1093
machecoul,Machecoul,44270,5424
machecourt,Mâchecourt,02350,122
machemont,Machemont,60150,748
macheren,Macheren,57730,2807
machezal,Machézal,42114,360
machiel,Machiel,80150,171
machilly,Machilly,74140,860
machy,Machy,80150,109
mackenheim,Mackenheim,67390,653
mackwiller,Mackwiller,67430,612
maclas,Maclas,42520,1309
macogny,Macogny,02470,56
macon,Mâcon,71870,34472
maconcourt,Maconcourt,88170,63
maconge,Maconge,21320,97
macornay,Macornay,39570,880
"macot la plagne",Mâcot-la-Plagne,73210,1591
macouba,Macouba,97218,1389
"macouria tonate","MACOURIA TONATE",97355,5049
macqueville,Macqueville,17490,294
macquigny,Macquigny,02120,362
madaillan,Madaillan,47360,501
madecourt,Madecourt,88270,72
madegney,Madegney,88450,74
madic,Madic,15210,248
madiere,Madière,09100,184
madirac,Madirac,33670,156
madiran,Madiran,65700,536
"madonne et lamerey",Madonne-et-Lamerey,88270,384
madranges,Madranges,19470,177
madre,Madré,53250,352
madriat,Madriat,63340,110
"mael carhaix",Maël-Carhaix,22340,1536
"mael pestivien",Maël-Pestivien,22160,449
maennolsheim,Maennolsheim,67700,170
maffliers,Maffliers,95560,1369
maffrecourt,Maffrécourt,51800,57
magalas,Magalas,34480,1824
magenta,Magenta,51200,1918
magescq,Magescq,40140,1380
magland,Magland,74300,2800
"magnac bourg",Magnac-Bourg,87380,796
"magnac laval",Magnac-Laval,87190,1978
"magnac lavalette villars",Magnac-Lavalette-Villars,16320,366
"magnac sur touvre",Magnac-sur-Touvre,16600,2829
magnan,Magnan,32110,196
magnant,Magnant,10110,190
magnanville,Magnanville,78200,5620
magnas,Magnas,32380,48
"magnat l etrange",Magnat-l'Étrange,23260,212
magne,Magné,86160,504
magnet,Magnet,03260,694
magneux,Magneux,52130,163
"magneux haute rive",Magneux-Haute-Rive,42600,304
magneville,Magneville,50260,282
magnicourt,Magnicourt,10240,69
"magnicourt en comte",Magnicourt-en-Comte,62127,553
"magnicourt sur canche",Magnicourt-sur-Canche,62270,99
magnien,Magnien,21230,302
magnieres,Magnières,54129,313
magnieu,Magnieu,01300,292
magnivray,Magnivray,70300,155
magnoncourt,Magnoncourt,70800,452
magny,Magny,89200,819
"magny chatelard",Magny-Châtelard,25360,19
"magny cours",Magny-Cours,58470,1488
"magny danigon",Magny-Danigon,70200,403
"magny en bessin",Magny-en-Bessin,14400,108
"magny en vexin",Magny-en-Vexin,95420,5657
"magny fouchard",Magny-Fouchard,10140,199
"magny jobert",Magny-Jobert,70200,69
"magny la campagne",Magny-la-Campagne,14270,478
"magny la fosse",Magny-la-Fosse,02420,140
"magny la ville",Magny-la-Ville,21140,65
"magny lambert",Magny-Lambert,21450,105
"magny le desert",Magny-le-Désert,61600,1268
"magny le freule",Magny-le-Freule,14270,313
"magny le hongre",Magny-le-Hongre,77700,1789
"magny les aubigny",Magny-lès-Aubigny,21170,195
"magny les hameaux",Magny-les-Hameaux,78114,8781
"magny les jussey",Magny-lès-Jussey,70500,123
"magny les villers",Magny-lès-Villers,21700,246
"magny lormes",Magny-Lormes,58800,102
"magny montarlot",Magny-Montarlot,21130,185
"magny saint medard",Magny-Saint-Médard,21310,223
"magny sur tille",Magny-sur-Tille,21110,644
"magny vernois",Magny-Vernois,70200,1023
magoar,Magoar,22480,96
magrie,Magrie,11300,424
magrin,Magrin,81220,113
"magstatt le bas",Magstatt-le-Bas,68510,414
"magstatt le haut",Magstatt-le-Haut,68510,226
mahalon,Mahalon,29790,801
maheru,Mahéru,61380,261
maiche,Maîche,25120,3976
maidieres,Maidières,54700,1375
"maignaut tauzia",Maignaut-Tauzia,32310,181
maigne,Maigné,72210,349
"maignelay montigny",Maignelay-Montigny,60420,2486
mailhac,Mailhac,11120,373
"mailhac sur benaize",Mailhac-sur-Benaize,87160,313
mailhoc,Mailhoc,81130,222
mailholas,Mailholas,31310,39
maillane,Maillane,13910,1890
maillas,Maillas,40120,102
maillat,Maillat,01430,664
maille,Maillé,86190,426
maillebois,Maillebois,28170,917
mailleres,Maillères,40120,182
"mailleroncourt charette",Mailleroncourt-Charette,70240,277
"mailleroncourt saint pancras",Mailleroncourt-Saint-Pancras,70210,213
maillet,Maillet,36340,247
"mailley et chazelot",Mailley-et-Chazelot,70000,561
maillezais,Maillezais,85420,935
maillot,Maillot,89100,1098
mailly,Mailly,71340,175
"mailly champagne",Mailly-Champagne,51500,711
"mailly la ville",Mailly-la-Ville,89270,581
"mailly le camp",Mailly-le-Camp,10230,1424
"mailly le chateau",Mailly-le-Château,89660,609
"mailly maillet",Mailly-Maillet,80560,602
"mailly raineval",Mailly-Raineval,80110,193
"mailly sur seille",Mailly-sur-Seille,54610,219
maimbeville,Maimbeville,60600,315
maincy,Maincy,77950,1710
"maine de boixe",Maine-de-Boixe,16230,383
mainfonds,Mainfonds,16250,142
maing,Maing,59233,3844
mainneville,Mainneville,27150,395
mainsat,Mainsat,23700,682
maintenay,Maintenay,62870,322
maintenon,Maintenon,28130,4439
mainvillers,Mainvillers,57380,277
mainvilliers,Mainvilliers,45330,234
mainxe,Mainxe,16200,519
mainzac,Mainzac,16380,102
maire,Mairé,86270,169
"maire levescault",Mairé-Levescault,79190,505
mairieux,Mairieux,59600,784
mairy,Mairy,08140,140
"mairy mainville",Mairy-Mainville,54150,477
"mairy sur marne",Mairy-sur-Marne,51240,564
"maisdon sur sevre",Maisdon-sur-Sèvre,44690,2054
"maisey le duc",Maisey-le-Duc,21400,91
maisnieres,Maisnières,80220,505
maisnil,Maisnil,62130,244
"maisnil les ruitz",Maisnil-lès-Ruitz,62620,1218
maisod,Maisod,39260,271
"maison des champs",Maison-des-Champs,10140,39
"maison feyne",Maison-Feyne,23800,290
"maison maugis",Maison-Maugis,61110,55
"maison ponthieu",Maison-Ponthieu,80150,278
"maison roland",Maison-Roland,80135,110
"maison rouge",Maison-Rouge,77370,693
maisoncelle,Maisoncelle,62310,106
"maisoncelle et villers",Maisoncelle-et-Villers,08450,67
"maisoncelle saint pierre",Maisoncelle-Saint-Pierre,60112,141
"maisoncelle tuilerie",Maisoncelle-Tuilerie,60480,248
maisoncelles,Maisoncelles,72440,204
"maisoncelles du maine",Maisoncelles-du-Maine,53170,399
"maisoncelles en brie",Maisoncelles-en-Brie,77580,683
"maisoncelles en gatinais",Maisoncelles-en-Gâtinais,77570,112
"maisoncelles la jourdan",Maisoncelles-la-Jourdan,14500,469
"maisoncelles pelvey",Maisoncelles-Pelvey,14310,228
"maisoncelles sur ajon",Maisoncelles-sur-Ajon,14210,182
maisonnais,Maisonnais,18170,222
"maisonnais sur tardoire",Maisonnais-sur-Tardoire,87440,453
maisonnay,Maisonnay,79500,286
maisonneuve,Maisonneuve,86170,273
maisonnisses,Maisonnisses,23150,213
maisons,Maisons,28700,254
"maisons alfort",Maisons-Alfort,94700,51091
"maisons du bois lievremont",Maisons-du-Bois-Lièvremont,25650,494
"maisons en champagne",Maisons-en-Champagne,51300,414
"maisons laffitte",Maisons-Laffitte,78600,21907
"maisons les chaource",Maisons-lès-Chaource,10210,188
"maisons les soulaines",Maisons-lès-Soulaines,10200,55
maisonsgoutte,Maisonsgoutte,67220,776
maisontiers,Maisontiers,79600,186
maisse,Maisse,91720,2623
maissemy,Maissemy,02490,195
maixe,Maixe,54370,394
maizeray,Maizeray,55160,34
maizeroy,Maizeroy,57530,286
maizery,Maizery,57530,127
maizet,Maizet,14210,238
maizey,Maizey,55300,175
maizicourt,Maizicourt,80370,171
maizieres,Maizières,70190,292
"maizieres la grande paroisse",Maizières-la-Grande-Paroisse,10510,1491
